,prcod,prccd,prchd,prcld,cshtrd,tic,ajexdi,datadate
2019-06-19,307.35614130434783,313.36907766990294,313.36907766990294,303.77,1751447.5388349518,REGN,1.0,20190619
2019-06-20,313.37292475728157,323.7281751824818,327.83,312.0,2672764.265909574,REGN,1.0,20190620
2019-06-21,323.7407299270073,321.0659090909091,329.75,311.97,7685992.001389098,REGN,1.0,20190621
2019-06-24,321.06613636363636,312.9531630170316,321.48,311.26,3047035.4584649145,REGN,1.0,20190624
2019-06-25,313.0871411192214,318.86072398190043,318.86072398190043,311.77,2624826.9326111134,REGN,1.0,20190625
2019-06-26,318.8709502262443,305.9814946619217,319.28,300.52,1680401.183858308,REGN,1.0,20190626
2019-06-27,305.9816132858837,310.8734507042254,311.57,304.06,3387594.368932039,REGN,1.0,20190627
2019-06-28,310.873722334004,315.86916575192095,316.4,310.67,3475255.3029637765,REGN,1.0,20190628
2019-07-01,314.9006586169045,314.5495660948537,318.98,313.13,1476850.877737978,REGN,1.0,20190701
2019-07-02,314.5468819374369,314.96029481132075,320.52,310.0,2013431.020949189,REGN,1.0,20190702
2019-07-03,314.968891509434,318.6182680901542,320.79,312.53,802089.2342921167,REGN,1.0,20190703
2019-07-04,318.61850533807825,318.9599051008304,318.9599051008304,318.61850533807825,25375.943060498215,REGN,1.0,20190704
2019-07-05,318.96014234875446,307.1809521218716,320.76,306.08,851972.1604414901,REGN,1.0,20190705
2019-07-08,307.1752665941241,302.26628125,307.1808623503809,296.8,1366941.763679951,REGN,1.0,20190708
2019-07-09,302.2648125,307.9953962264151,308.4,299.3,2619457.298761792,REGN,1.0,20190709
2019-07-10,307.57153459119496,300.8945022288261,309.96,291.44,2202137.5667610527,REGN,1.0,20190710
2019-07-11,300.9034175334324,293.42554054054057,302.1,288.0,1699422.6151359384,REGN,1.0,20190711
2019-07-12,293.42848648648646,292.6869553376906,295.5,287.5,831879.7208458459,REGN,1.0,20190712
2019-07-15,292.6869907407407,298.64919205298014,300.34,289.52,1752276.91921143,REGN,1.0,20190715
2019-07-16,298.6534437086093,297.708896882494,299.99,295.49,577873.423880763,REGN,1.0,20190716
2019-07-17,297.7112829736211,297.0,303.36,296.5001,725465.660716996,REGN,1.0,20190717
2019-07-18,297.0,302.5351948051948,304.27,296.3,1559246.4331196228,REGN,1.0,20190718
2019-07-19,302.53441558441557,299.63507598784196,304.5,296.34,7788185.18458138,REGN,1.0,20190719
2019-07-22,299.62878419452886,296.5042722513089,300.71,294.61,2119310.3795226957,REGN,1.0,20190722
2019-07-23,296.5042513089005,309.3418622174381,310.87,296.28,2150841.282908914,REGN,1.0,20190723
2019-07-24,309.34111948331537,313.04460719041276,315.0,303.565,1359761.702107666,REGN,1.0,20190724
2019-07-25,313.0438082556591,303.4203914590747,313.0438082556591,302.39,1268179.6605664573,REGN,1.0,20190725
2019-07-26,303.42042704626334,311.96442685589517,311.96442685589517,300.59,3904287.72047935,REGN,1.0,20190726
2019-07-29,311.8783351528384,305.09819721115537,317.0,302.81,1527624.3198789842,REGN,1.0,20190729
2019-07-30,305.0969123505976,310.9857822410148,312.0,303.52,663248.9119902044,REGN,1.0,20190730
2019-07-31,310.9858350951374,304.9375843307943,312.4,301.1,2492086.4807367143,REGN,1.0,20190731
2019-08-01,304.93784548422195,308.6170654911839,313.99,303.01,1257533.0441326816,REGN,1.0,20190801
2019-08-02,308.61846347607053,302.05,311.35,302.05,30485784.640572052,REGN,1.0,20190802
2019-08-05,302.05,301.6374442793462,304.0936106983655,295.47,1273148.68861677,REGN,1.0,20190805
2019-08-06,303.309955423477,301.6852052980132,309.02,292.7899,1503106.3966523327,REGN,1.0,20190806
2019-08-07,301.68786754966885,303.3595539906103,304.61,293.91,2099986.222618441,REGN,1.0,20190807
2019-08-08,303.3611150234742,308.0,310.23,302.0,1069741.38253638,REGN,1.0,20190808
2019-08-09,307.76576576576576,303.98684813753584,310.57,299.7013,1170462.42592736,REGN,1.0,20190809
2019-08-12,303.987106017192,296.2,305.1,295.61,857178.517838987,REGN,1.0,20190812
2019-08-13,296.2,302.1965601965602,307.67,296.01,948538.3142189111,REGN,1.0,20190813
2019-08-14,302.19066339066336,292.2131074168798,304.6,292.2131074168798,2560417.7258270504,REGN,1.0,20190814
2019-08-15,292.21099744245527,294.51785714285717,297.93,290.46,1533677.628156804,REGN,1.0,20190815
2019-08-16,294.52,299.57023255813954,300.22,290.6772,947056.6378737541,REGN,1.0,20190816
2019-08-19,299.5572093023256,298.38,301.99,296.52,2536119.970255685,REGN,1.0,20190819
2019-08-20,298.38,296.4089401888772,300.9958,294.74,937275.1063811285,REGN,1.0,20190820
2019-08-21,296.4559181532004,296.93601820250285,300.81,295.02,1268434.9138258428,REGN,1.0,20190821
2019-08-22,296.93490329920365,295.0039524838013,299.08,291.5601,1346956.9002350175,REGN,1.0,20190822
2019-08-23,295.00393088552914,289.9663864886096,296.3,283.0,1384846.548779848,REGN,1.0,20190823
2019-08-26,289.7813197172035,285.6137918617614,290.96,283.44,697651.4532268408,REGN,1.0,20190826
2019-08-27,285.6150535117057,281.08099330357146,291.3335,281.0,1169607.3844797974,REGN,1.0,20190827
2019-08-28,281.4823214285714,290.407197640118,290.407197640118,279.01,1519009.0312126284,REGN,1.0,20190828
2019-08-29,290.41141592920354,290.59262996941897,292.78,287.01,2143009.8991408013,REGN,1.0,20190829
2019-08-30,290.59266055045873,290.03555689102564,293.53,287.25,1253015.344778673,REGN,1.0,20190830
2019-09-02,290.05,290.04997996794873,290.05,290.0355669070513,74328.75,REGN,1.0,20190902
2019-09-03,290.05,287.55692307692306,290.75,281.15,1212218.2196090624,REGN,1.0,20190903
2019-09-04,287.56022962112513,288.8489552238806,291.0,282.1,948470.2113952988,REGN,1.0,20190904
2019-09-05,288.8521641791045,290.0486232657417,293.82,286.5,646142.4986790768,REGN,1.0,20190905
2019-09-06,290.049477054429,293.9659217877095,293.9659217877095,287.57,720015.676016408,REGN,1.0,20190906
2019-09-09,293.96620111731846,278.93488372093026,294.0,278.69,3029556.0919838906,REGN,1.0,20190909
2019-09-10,278.93372093023254,280.1435828877005,285.11,271.55,2009614.8281308296,REGN,1.0,20190910
2019-09-11,280.13729946524063,285.3080859375,287.53,279.0,850490.3649105949,REGN,1.0,20190911
2019-09-12,285.21953125,283.8228344370861,288.88,281.01,883340.5963317466,REGN,1.0,20190912
2019-09-13,283.8265165562914,280.4626857923497,287.03,279.43,693727.7964064702,REGN,1.0,20190913
2019-09-16,281.32147540983607,285.1730843373494,287.28,279.93,1902850.972387912,REGN,1.0,20190916
2019-09-17,285.1716024096385,288.3526009966777,288.94,283.6,2138181.566417164,REGN,1.0,20190917
2019-09-18,288.5049833887043,284.79384301732927,288.89,281.4,2197288.374666283,REGN,1.0,20190918
2019-09-19,284.79348623853207,286.10379746835446,287.95,282.8513,2028420.2323749436,REGN,1.0,20190919
2019-09-20,286.1037341772152,295.87,297.73,286.1,2617832.713873055,REGN,1.0,20190920
2019-09-23,295.87,294.7,299.98,292.92,1494465.2791609394,REGN,1.0,20190923
2019-09-24,294.7,292.5994923857868,296.6762,287.5,2325667.3985250453,REGN,1.0,20190924
2019-09-25,292.60482233502535,288.1259226190476,293.9,286.23,969359.7210841188,REGN,1.0,20190925
2019-09-26,288.1227232142857,282.1101291079812,288.1227232142857,277.81,1017208.7281187123,REGN,1.0,20190926
2019-09-27,282.1125352112676,275.78657197487024,283.9699,271.33,1369513.7183098593,REGN,1.0,20190927
2019-09-30,275.78680196667574,277.4,280.05,272.0,835840.9464285717,REGN,1.0,20190930
2019-10-01,277.4805357142857,274.60741836734695,280.0,273.38,763141.5331632653,REGN,1.0,20191001
2019-10-02,276.78412244897964,273.35434083601285,277.9,272.25,18880356.887360953,REGN,1.0,20191002
2019-10-03,273.35327974276527,281.22503841931945,282.0,272.27,4460922.325622616,REGN,1.0,20191003
2019-10-04,281.15444566410537,281.9282624481328,284.76,277.94,2678317.0216362122,REGN,1.0,20191004
2019-10-07,281.9279849585062,283.50134358974356,287.78,280.6,20386416.11209249,REGN,1.0,20191007
2019-10-08,283.7647692307692,288.12897959183675,288.66,279.22,6225583.325109085,REGN,1.0,20191008
2019-10-09,288.1331632653061,289.4310358565737,292.26,284.12,1562485.1812561322,REGN,1.0,20191009
2019-10-10,290.70956175298807,299.98983870967743,299.98983870967743,286.36,7513145.1092887195,REGN,1.0,20191010
2019-10-11,299.9807392473118,300.702547497993,306.42,298.3,2033246.0146916779,REGN,1.0,20191011
2019-10-14,300.7025287663901,304.39153745072275,310.17,297.5,1441698.931655143,REGN,1.0,20191014
2019-10-15,304.9757161629435,303.6930847457627,308.76,302.96,1713229.6964409007,REGN,1.0,20191015
2019-10-16,303.71406779661015,300.69636273538157,303.71406779661015,298.25,1301097.0762531746,REGN,1.0,20191016
2019-10-17,300.6981169474727,302.527005988024,302.78,298.62,1248222.8734838213,REGN,1.0,20191017
2019-10-18,302.63072854291414,300.00310626703,303.82,298.67,1273384.0036643802,REGN,1.0,20191018
2019-10-21,300.0030544959128,299.4781806451613,304.29,294.78,2373575.367014152,REGN,1.0,20191021
2019-10-22,299.47752258064514,301.65014084507044,307.0,299.39,941031.7524768461,REGN,1.0,20191022
2019-10-23,,,,,0.0,REGN,1.0,20191023
2018-10-23,95.81,95.81,95.81,95.81,2737.0,ROST,1.0,20181023
2018-10-24,95.81,95.89550898203593,98.38,94.4,4972312.616766471,ROST,1.0,20181024
2018-10-25,95.95208083832335,95.01239227340267,97.3,94.56,4678574.376442362,ROST,1.0,20181025
2018-10-26,95.01032689450223,98.57773399014779,98.76,93.6191,4862847.718613831,ROST,1.0,20181026
2018-10-29,98.57408866995074,99.10804265997491,100.99,96.8,4089653.873497288,ROST,1.0,20181029
2018-10-30,99.10649937264743,100.08799313893653,100.7982,98.29,3236416.538179193,ROST,1.0,20181030
2018-10-31,100.08833619210978,98.9378,101.2,98.6,5814602.056500858,ROST,1.0,20181031
2018-11-01,98.9377,99.76533994334277,99.76533994334277,97.65,8596682.414900849,ROST,1.0,20181101
2018-11-02,99.76756373937677,100.0525137816979,101.29,98.08,9895133.865183776,ROST,1.0,20181102
2018-11-05,100.05136438809261,101.22669577874818,101.4,95.02,3181690.7779066404,ROST,1.0,20181105
2018-11-06,101.22685589519651,101.80010709504685,102.18072289156628,100.18,4765380.948755722,ROST,1.0,20181106
2018-11-07,102.169812583668,102.75,102.99,98.28,37269212.07187371,ROST,1.0,20181107
2018-11-08,102.75,104.62962025316456,104.98,102.05,11028736.467117704,ROST,1.0,20181108
2018-11-09,104.49462728551336,102.26539329010431,104.62894514767933,101.86,2825761.4845801825,ROST,1.0,20181109
2018-11-12,102.26530871158725,102.05018421052631,103.77,101.34,3709063.9081024732,ROST,1.0,20181112
2018-11-13,102.05073684210527,100.35977168949772,102.49,99.64,8097848.427241041,ROST,1.0,20181113
2018-11-14,100.35995433789954,98.11373844121532,101.98,97.81,7108317.9543379,ROST,1.0,20181114
2018-11-15,98.11376486129458,96.2608345534407,98.12,95.21,4857619.6625183,ROST,1.0,20181115
2018-11-16,96.26035139092241,95.29723651452282,97.44,93.48,4697497.6175646875,ROST,1.0,20181116
2018-11-19,95.29715076071923,91.18917117117117,95.88,89.0,8413878.63749943,ROST,1.0,20181119
2018-11-20,91.19,82.65987628865979,91.19,81.75,8474091.386541294,ROST,1.0,20181120
2018-11-21,82.65989690721649,81.47206640625001,85.359,80.76,5375086.900303372,ROST,1.0,20181121
2018-11-22,81.471680078125,80.91575390625,81.471680078125,80.91575390625,85010.9375,ROST,1.0,20181122
2018-11-23,80.915367578125,81.28670508119434,81.42,79.798,3365230.5880362494,ROST,1.0,20181123
2018-11-26,81.28693294918806,80.62921348314607,83.05,80.0,87679103.47726102,ROST,1.0,20181126
2018-11-27,80.62865168539327,82.99440353460972,83.0,80.5,15046329.897341207,ROST,1.0,20181127
2018-11-28,82.99477172312224,85.86809264305178,86.54,82.99477172312224,6190473.755107483,ROST,1.0,20181128
2018-11-29,85.86698910081745,85.9670746634027,86.72,85.33,5078547.564439582,ROST,1.0,20181129
2018-11-30,85.97034271725826,87.76961805555555,87.7696238425926,85.79,14174701.293479986,ROST,1.0,20181130
2018-12-03,87.7698119212963,84.73021571648691,88.99,84.5,6251706.442724868,ROST,1.0,20181203
2018-12-04,84.73010785824346,81.30005985463873,85.42,81.02,8092249.925090263,ROST,1.0,20181204
2018-12-05,81.29936297563061,80.29655408294143,81.29936297563061,80.29655408294143,961111.0042918454,ROST,1.0,20181205
2018-12-06,80.2958572039333,80.94915567282322,82.17,78.52,5046436.436685652,ROST,1.0,20181206
2018-12-07,80.9487598944591,78.97311308084878,81.39,77.9501,3644967.9112994387,ROST,1.0,20181207
2018-12-10,78.97326081117379,80.6086328125,80.6086328125,77.42,8984862.045142286,ROST,1.0,20181210
2018-12-11,80.609609375,81.28423611111111,82.12,79.92,4298121.433839719,ROST,1.0,20181211
2018-12-12,81.2853587962963,80.9,82.59,80.55,4855567.583333333,ROST,1.0,20181212
2018-12-13,80.9,80.24275379229871,81.75,79.84,3247101.1149358237,ROST,1.0,20181213
2018-12-14,80.24176196032671,79.00029477821448,81.66,79.00029477821448,18186593.948690306,ROST,1.0,20181214
2018-12-17,79.00023582257158,78.8439933259177,79.75,77.78,8523472.231512763,ROST,1.0,20181217
2018-12-18,78.84460511679644,78.98809917355372,79.92,78.33,4051894.9379189634,ROST,1.0,20181218
2018-12-19,78.9577520661157,77.52869837296622,80.78,77.51,5756341.895549427,ROST,1.0,20181219
2018-12-20,77.61617021276597,77.91340614136732,78.74,76.19,13414487.450979602,ROST,1.0,20181220
2018-12-21,77.91205052143685,76.04802369413032,80.06,75.0,8937431.617955655,ROST,1.0,20181221
2018-12-24,76.04775982767906,76.32397648966356,77.67,75.87,1886899.2811765587,ROST,1.0,20181224
2018-12-25,76.32400486420754,76.36483583299554,76.36483583299554,76.32400486420754,153036.33563032022,ROST,1.0,20181225
2018-12-26,76.36486420753953,81.6891464968153,82.05,76.36486420753953,5243013.719408549,ROST,1.0,20181226
2018-12-27,81.68951592356689,83.14130208333333,83.14130208333333,78.7301,9040306.951919122,ROST,1.0,20181227
2018-12-28,83.14377604166667,81.96784323903452,83.74,80.51,2800566.426728834,ROST,1.0,20181228
2018-12-31,81.96795224500389,82.86759481517043,83.32,81.73,7461599.653604629,ROST,1.0,20181231
2019-01-01,82.86701872299568,82.03802208353336,82.86701872299568,82.03802208353336,4672824.195871341,ROST,1.0,20190101
2019-01-02,82.03744599135862,82.30333958724202,83.98,80.97,3542806.410725979,ROST,1.0,20190102
2019-01-03,82.30166979362102,83.76857142857143,84.32,81.9106,4035452.2432337035,ROST,1.0,20190103
2019-01-04,83.83435643564356,85.03178217821782,86.01,83.37,7698568.178217824,ROST,1.0,20190104
2019-01-07,85.04103410341034,88.94907657657659,90.19,81.1,5759837.189273927,ROST,1.0,20190107
2019-01-08,88.94899774774775,91.55828103683493,91.74,88.86,6861248.038631203,ROST,1.0,20190108
2019-01-09,91.55839017735335,89.68412322274881,92.08,89.68412322274881,5903892.896044951,ROST,1.0,20190109
2019-01-10,89.68312796208531,90.07614285714286,90.99,86.71,3853388.2998476643,ROST,1.0,20190110
2019-01-11,90.07504761904762,91.01793671211732,92.065,89.7086,45409586.67921001,ROST,1.0,20190111
2019-01-14,90.43238229997428,90.59895652173913,91.68,90.0,48595256.85243781,ROST,1.0,20190114
2019-01-15,90.86409782608695,90.85,91.4,90.22,7623548.303898191,ROST,1.0,20190115
2019-01-16,90.85,90.25,91.7,89.95,6425458.6682055015,ROST,1.0,20190116
2019-01-17,90.25,90.78667745415318,90.88,89.24,4480850.962210125,ROST,1.0,20190117
2019-01-18,90.78673139158576,93.03134626925386,93.365,90.78673139158576,6505749.531193239,ROST,1.0,20190118
2019-01-21,93.0313522704541,93.03998799759952,93.03998799759952,93.0313522704541,385948.39071257005,ROST,1.0,20190121
2019-01-22,93.03999399879977,91.98280281690141,93.04,90.96,25933693.939103,ROST,1.0,20190122
2019-01-23,91.98332394366197,91.50653215636822,92.0,90.65,3570528.9313388704,ROST,1.0,20190123
2019-01-24,91.5065447667087,92.41320796460177,93.0,90.34,5237183.86763619,ROST,1.0,20190124
2019-01-25,92.41499999999999,91.92151138716356,92.82,91.72,4330441.362680755,ROST,1.0,20190125
2019-01-28,91.92134575569358,91.71576470588235,92.78,90.94,4309522.371894976,ROST,1.0,20190128
2019-01-29,91.71529411764706,91.56225641025641,91.71529411764706,90.6,3809563.5895703393,ROST,1.0,20190129
2019-01-30,91.56243589743589,92.52293724966623,92.81,91.31,2514386.7076187027,ROST,1.0,20190130
2019-01-31,92.52277703604807,92.17226002430134,92.63,91.31,13021560.365329674,ROST,1.0,20190131
2019-02-01,92.17205346294047,91.73,92.54,91.06,3527923.9627958597,ROST,1.0,20190201
2019-02-04,91.73,92.43259500542888,92.54,91.03,4511119.875368415,ROST,1.0,20190204
2019-02-05,92.4327361563518,93.19,93.39,80.93,4036284.637830521,ROST,1.0,20190205
2019-02-06,93.19,92.52157303370787,93.19,91.7,3427302.794952186,ROST,1.0,20190206
2019-02-07,92.52134831460674,92.36091015169195,92.71,91.57,7177326.134267794,ROST,1.0,20190207
2019-02-08,92.36057176196033,92.5,93.19,92.02,4240129.438631083,ROST,1.0,20190208
2019-02-11,92.5,94.69666666666667,94.69666666666667,92.5,2764631.2819237174,ROST,1.0,20190211
2019-02-12,94.69113636363636,94.92069143446852,95.13,94.0,2796263.2288375893,ROST,1.0,20190212
2019-02-13,94.92092879256965,94.26797481636936,95.65,93.91,2936670.5875657247,ROST,1.0,20190213
2019-02-14,94.26083945435467,94.18415094339623,94.26737670514166,92.36,5093262.91622331,ROST,1.0,20190214
2019-02-15,94.17200595829195,93.95334212012804,94.73,93.56,4759866.611212108,ROST,1.0,20190215
2019-02-18,93.95332893993599,93.93436264356995,93.95332893993599,93.93436264356995,42967.08688245315,ROST,1.0,20190218
2019-02-19,93.9343494633779,93.8359872611465,93.98,92.8,3541264.226936476,ROST,1.0,20190219
2019-02-20,93.7713481953291,93.97,94.35,93.29,6234201.796094526,ROST,1.0,20190220
2019-02-21,93.97,93.6757053291536,94.18,93.14,8388546.923715869,ROST,1.0,20190221
2019-02-22,93.67592476489028,94.72247827232026,94.72247827232026,93.49,17294929.05063824,ROST,1.0,20190222
2019-02-25,94.72257835133,93.86,95.22,93.72,2736854.917057668,ROST,1.0,20190225
2019-02-26,93.86,94.05569892473119,94.83,93.6305,3454401.7354811933,ROST,1.0,20190226
2019-02-27,94.05597371565113,94.89041972717733,95.22,93.5,3299361.3499103943,ROST,1.0,20190227
2019-02-28,94.86423924449109,96.11623737373738,96.11623737373738,93.97,11145730.103535352,ROST,1.0,20190228
2019-03-01,95.73261363636364,95.02748680921967,96.5,94.5659,2878244.7392590865,ROST,1.0,20190301
2019-03-04,95.0273507359067,94.62201591511936,95.88,93.17,2056054.6488427536,ROST,1.0,20190304
2019-03-05,94.49661803713528,91.39546120058566,96.5,89.11,4261136.824756982,ROST,1.0,20190305
2019-03-06,91.39597364568083,94.40377825618945,96.5,91.06,5306412.358563221,ROST,1.0,20190306
2019-03-07,94.40373519913886,91.46207403628118,94.68,91.12,14288011.74155035,ROST,1.0,20190307
2019-03-08,91.72979591836734,89.81134023426858,92.41,88.645,6710669.647397782,ROST,1.0,20190308
2019-03-11,89.70695995641513,90.90995807127882,90.94,89.0,4413598.997745782,ROST,1.0,20190311
2019-03-12,90.91018867924528,91.33324618736384,92.07,90.03,2930681.540472866,ROST,1.0,20190312
2019-03-13,91.33339869281046,90.38589881593111,91.58,90.26645069967707,4370265.9306535935,ROST,1.0,20190313
2019-03-14,90.52709364908503,89.27767106842737,90.52709364908503,88.305,5164662.147310924,ROST,1.0,20190314
2019-03-15,89.2776350540216,89.71218432699818,90.0,88.61,26603033.203656558,ROST,1.0,20190315
2019-03-18,89.71213225722468,91.29331606217616,91.77,89.6,3749160.0112604927,ROST,1.0,20190318
2019-03-19,91.29248704663212,91.72,92.38,90.86,8975467.709506124,ROST,1.0,20190319
2019-03-20,91.72,91.48095669687815,92.02,91.15,6438731.498265896,ROST,1.0,20190320
